maintenance_id,event_id,equipment_id,opened_at,closed_at,intervention_type,outcome,downtime_minutes,labor_hours,parts_cost_eur,parts_replaced_count,work_order_note,period
MNT-2026S1-0512,EVT-2026S1-0157,EQ-PUMP-327,2026-06-14T17:27:00Z,2026-06-14T20:29:00Z,calibration,resolved,182,4.18,50.16,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0513,EVT-2026S1-0045,EQ-ROBOT-295,2026-06-01T08:53:00Z,2026-06-01T13:04:00Z,calibration,no_fault_found,251,5.67,273.16,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0514,EVT-2026S1-0286,EQ-OVEN-246,2026-05-12T01:55:00Z,2026-05-12T05:07:00Z,replacement,no_fault_found,192,5.52,504.9,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0515,EVT-2026S1-X033,EQ-PUMP-006,2026-05-28T19:03:00Z,2026-05-28T22:20:00Z,calibration,monitoring,197,4.53,54.34,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0516,EVT-2026S1-0229,EQ-MIX-219,2026-02-21T07:40:00Z,2026-02-21T09:12:00Z,corrective,parts_ordered,92,0.65,7.85,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0517,EVT-2026S1-0050,EQ-PUMP-350,2026-02-10T15:38:00Z,2026-02-10T18:39:00Z,inspection,parts_ordered,181,5.2,169.16,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0518,EVT-2026S1-0164,EQ-FAN-104,2026-01-07T15:22:00Z,,corrective,follow_up_required,259,7.96,582.06,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0519,EVT-2026S1-0205,EQ-ROBOT-255,2026-01-05T19:48:00Z,2026-01-05T22:56:00Z,calibration,parts_ordered,188,3.77,148.62,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0520,EVT-2026S1-0172,EQ-OVEN-223,2026-06-13T10:02:00Z,2026-06-13T11:24:00Z,replacement,monitoring,82,0.44,97.32,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0521,EVT-2026S1-0076,EQ-CONV-336,2026-01-11T14:31:00Z,2026-01-11T17:53:00Z,calibration,parts_ordered,202,3.27,307.34,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0522,EVT-2026S1-0114,EQ-PRESS-154,2026-03-05T09:06:00Z,2026-03-05T14:18:00Z,replacement,resolved,312,5.5,582.49,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0523,EVT-2026S1-0235,EQ-SENSOR-285,2026-05-14T12:40:00Z,2026-05-14T14:49:00Z,corrective,monitoring,129,3.22,38.64,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0524,EVT-2026S1-0166,EQ-OVEN-126,2026-01-27T02:58:00Z,2026-01-27T06:00:00Z,corrective,parts_ordered,182,3.42,76.27,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0525,EVT-2026S1-0125,EQ-ROBOT-275,2026-04-08T04:29:00Z,2026-04-08T07:13:00Z,corrective,no_fault_found,164,5.44,65.27,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0526,EVT-2026S1-0087,EQ-PRESS-157,2026-01-09T13:08:00Z,2026-01-09T17:48:00Z,inspection,monitoring,280,6.01,72.09,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0527,EVT-2026S1-0008,EQ-PRESS-001,2026-06-02T07:57:00Z,2026-06-02T10:36:00Z,corrective,parts_ordered,159,4.15,1004.38,4,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0528,EVT-2026S1-0084,EQ-FAN-124,2026-02-04T13:23:00Z,2026-02-04T17:53:00Z,inspection,no_fault_found,270,6.39,,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0529,EVT-2026S1-0441,EQ-ROBOT-151,2026-03-01T19:41:00Z,2026-03-01T20:56:00Z,preventive,parts_ordered,75,1.83,494.25,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0530,EVT-2026S1-0020,EQ-OVEN-002,2026-03-05T08:55:00Z,2026-03-05T13:40:00Z,corrective,parts_ordered,285,7.92,573.82,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0531,EVT-2026S1-X041,EQ-CONV-362,2026-03-14T00:49:00Z,2026-03-14T02:22:00Z,replacement,monitoring,93,4.23,490.0,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0532,EVT-2026S1-0310,EQ-PUMP-210,2026-04-16T12:13:00Z,2026-04-16T15:43:00Z,preventive,resolved,210,5.02,256.69,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0533,EVT-2026S1-0058,EQ-ROBOT-138,2026-03-23T14:45:00Z,2026-03-23T16:34:00Z,calibration,monitoring,109,2.81,245.99,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0534,EVT-2026S1-0430,EQ-LIFT-330,2026-04-14T01:40:00Z,2026-04-14T04:55:00Z,replacement,monitoring,195,3.31,39.69,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0535,EVT-2026S1-0104,EQ-FAN-344,2026-05-29T08:06:00Z,2026-05-29T13:12:00Z,calibration,resolved,306,6.45,563.75,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0536,EVT-2026S1-0266,EQ-OVEN-326,2026-01-21T21:51:00Z,2026-01-22T02:10:00Z,calibration,no_fault_found,259,5.01,155.64,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0537,EVT-2026S1-0458,EQ-VALVE-338,2026-04-06T12:48:00Z,2026-04-06T14:31:00Z,corrective,follow_up_required,103,1.78,21.37,0,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0538,EVT-2026S1-X052,EQ-SENSOR-185,2026-05-29T19:44:00Z,2026-05-29T21:39:00Z,replacement,parts_ordered,115,3.65,554.07,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0539,EVT-2026S1-0364,EQ-FAN-204,2026-02-16T12:39:00Z,2026-02-16T16:01:00Z,corrective,parts_ordered,202,5.83,584.78,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0540,EVT-2026S1-0402,EQ-MOTOR-322,2026-01-16T10:09:00Z,2026-01-16T13:36:00Z,inspection,no_fault_found,207,3.97,199.13,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0541,EVT-2026S1-0205,EQ-ROBOT-255,2026-01-05T20:22:00Z,2026-01-05T23:00:00Z,replacement,parts_ordered,158,5.68,320.13,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0542,EVT-2026S1-X027,EQ-CAB-134,2026-01-18T08:05:00Z,2026-01-18T11:05:00Z,corrective,follow_up_required,180,4.96,210.89,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0543,EVT-2026S1-0053,EQ-OVEN-383,2026-02-02T17:16:00Z,2026-02-02T17:47:00Z,replacement,follow_up_required,31,1.65,19.77,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0544,EVT-2026S1-0385,EQ-ROBOT-135,2026-01-21T08:25:00Z,2026-01-21T12:13:00Z,preventive,resolved,228,4.4,52.79,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0546,EVT-2026S1-0220,EQ-FAN-120,2026-03-30T02:17:00Z,2026-03-30T02:32:00Z,replacement,follow_up_required,0,2.09,,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0547,EVT-2026S1-0277,EQ-PUMP-147,2026-02-03T21:30:00Z,2026-02-04T00:27:00Z,calibration,no_fault_found,177,6.52,450.79,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0548,EVT-2026S1-0408,EQ-VALVE-388,2026-04-12T07:49:00Z,2026-04-12T10:31:00Z,replacement,resolved,162,2.37,264.93,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0549,EVT-2026S1-0356,EQ-CONV-116,2026-03-17T08:52:00Z,2026-03-17T13:01:00Z,preventive,resolved,249,4.55,54.63,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0550,EVT-2026S1-0387,EQ-PRESS-157,2026-02-02T10:51:00Z,2026-02-02T15:10:00Z,replacement,no_fault_found,259,8.78,455.96,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0551,EVT-2026S1-0276,EQ-CONV-136,2026-03-26T02:01:00Z,2026-03-26T04:08:00Z,corrective,follow_up_required,127,4.51,104.52,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0552,EVT-2026S1-0172,EQ-OVEN-223,2026-06-13T12:57:00Z,2026-06-13T14:09:00Z,corrective,follow_up_required,72,0.25,219.5,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0553,EVT-2026S1-0103,EQ-COMP-333,2026-02-14T02:03:00Z,2026-02-14T06:03:00Z,calibration,parts_ordered,240,4.7,56.39,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0554,EVT-2026S1-0188,EQ-CHILL-368,2026-01-16T10:11:00Z,2026-01-16T12:27:00Z,preventive,no_fault_found,136,3.86,306.16,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0555,EVT-2026S1-X023,EQ-PUMP-351,2026-01-24T15:54:00Z,,inspection,monitoring,97,4.89,296.86,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0556,EVT-2026S1-X025,EQ-PUMP-307,2026-01-09T07:41:00Z,2026-01-09T11:54:00Z,inspection,no_fault_found,253,6.08,584.93,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0557,EVT-2026S1-0467,EQ-CONV-137,2026-01-24T18:29:00Z,2026-01-24T21:14:00Z,calibration,parts_ordered,165,3.05,36.55,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0558,EVT-2026S1-0296,EQ-CONV-356,2026-06-19T13:33:00Z,2026-06-19T16:06:00Z,replacement,monitoring,153,4.35,269.17,4,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0559,EVT-2026S1-0087,EQ-PRESS-157,2026-01-09T13:15:00Z,2026-01-09T17:17:00Z,inspection,parts_ordered,242,7.2,162.91,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0560,EVT-2026S1-0245,EQ-ROBOT-395,2026-03-26T08:44:00Z,2026-03-26T12:24:00Z,preventive,resolved,220,4.92,263.52,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0561,EVT-2026S1-0497,EQ-VALVE-167,2026-05-04T08:57:00Z,2026-05-04T09:12:00Z,calibration,monitoring,4,0.66,7.87,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0562,EVT-2026S1-0236,EQ-CONV-296,2026-01-18T18:33:00Z,2026-01-18T21:42:00Z,preventive,resolved,189,4.64,231.29,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0563,EVT-2026S1-0151,EQ-CAB-134,2026-06-18T23:46:00Z,2026-06-19T01:06:00Z,replacement,parts_ordered,80,2.24,188.96,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0564,EVT-2026S1-0417,EQ-PACK-187,2026-04-30T08:11:00Z,2026-04-30T10:17:00Z,preventive,monitoring,126,1.22,247.43,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0565,EVT-2026S1-0187,EQ-PRESS-357,2026-04-24T18:10:00Z,2026-04-24T23:22:00Z,corrective,parts_ordered,312,7.18,729.14,4,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0566,EVT-2026S1-0095,EQ-SENSOR-245,2026-03-10T12:02:00Z,2026-03-10T14:07:00Z,inspection,follow_up_required,125,3.91,375.21,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0567,EVT-2026S1-0442,EQ-ROBOT-162,2026-02-22T13:58:00Z,2026-02-22T16:02:00Z,calibration,follow_up_required,124,2.42,125.03,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0568,EVT-2026S1-0487,EQ-ROBOT-357,2026-04-09T11:14:00Z,2026-04-09T14:24:00Z,preventive,follow_up_required,190,7.31,648.93,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0569,EVT-2026S1-X012,EQ-CONV-003,2026-05-20T06:28:00Z,2026-05-20T11:52:00Z,inspection,monitoring,324,7.01,300.56,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0570,EVT-2026S1-0246,EQ-OVEN-106,2026-01-12T07:58:00Z,2026-01-12T11:24:00Z,replacement,resolved,206,4.48,53.8,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0571,EVT-2026S1-0347,EQ-PRESS-317,2026-02-27T17:19:00Z,2026-02-27T22:51:00Z,inspection,monitoring,332,6.1,225.01,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0572,EVT-2026S1-0116,EQ-CONV-176,2026-04-21T23:01:00Z,2026-04-22T02:06:00Z,replacement,follow_up_required,185,3.98,249.23,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0573,EVT-2026S1-0399,EQ-COMP-289,2026-04-12T16:09:00Z,2026-04-12T19:22:00Z,inspection,parts_ordered,193,4.71,550.42,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0574,EVT-2026S1-0131,EQ-EXTRA-420,2026-06-12T02:54:00Z,2026-06-12T05:05:00Z,replacement,resolved,131,1.79,113.88,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0575,EVT-2026S1-0100,EQ-FAN-300,2026-06-16T16:00:00Z,2026-06-16T16:42:00Z,inspection,resolved,42,2.25,219.34,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0576,EVT-2026S1-0220,EQ-FAN-120,2026-03-29T23:47:00Z,2026-03-30T00:44:00Z,corrective,parts_ordered,57,1.26,15.08,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0577,EVT-2026S1-0144,EQ-FAN-184,2026-03-13T10:49:00Z,2026-03-13T15:05:00Z,calibration,monitoring,256,7.11,280.12,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0578,EVT-2026S1-0449,EQ-CAB-239,2026-05-15T00:03:00Z,2026-05-15T01:17:00Z,replacement,parts_ordered,74,1.26,303.73,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0579,EVT-2026S1-0358,EQ-ROBOT-138,2026-03-08T15:18:00Z,2026-03-08T17:32:00Z,corrective,monitoring,134,2.6,198.01,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0580,EVT-2026S1-0206,EQ-OVEN-266,2026-05-08T17:40:00Z,2026-05-08T20:45:00Z,preventive,no_fault_found,185,5.67,416.93,3,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0581,EVT-2026S1-0295,EQ-SENSOR-345,2026-05-12T00:08:00Z,2026-05-12T01:20:00Z,corrective,no_fault_found,72,3.77,45.29,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0582,EVT-2026S1-0004,EQ-FAN-004,2026-05-23T22:54:00Z,2026-05-24T02:35:00Z,corrective,follow_up_required,221,6.22,529.32,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0583,EVT-2026S1-0496,EQ-VALVE-156,2026-03-10T11:26:00Z,2026-03-10T12:13:00Z,replacement,follow_up_required,47,1.57,136.78,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0584,EVT-2026S1-0335,EQ-SENSOR-185,2026-06-10T15:35:00Z,2026-06-10T18:37:00Z,corrective,parts_ordered,182,3.06,36.72,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0585,EVT-2026S1-0061,EQ-PUMP-171,2026-01-15T22:20:00Z,2026-01-16T01:32:00Z,preventive,parts_ordered,192,4.62,475.56,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0586,EVT-2026S1-0413,EQ-GEAR-143,2026-01-11T17:49:00Z,2026-01-11T20:49:00Z,calibration,parts_ordered,180,2.77,201.62,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0587,EVT-2026S1-0403,EQ-MOTOR-333,2026-04-14T09:14:00Z,2026-04-14T12:13:00Z,replacement,no_fault_found,179,2.76,33.1,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0588,EVT-2026S1-0204,EQ-FAN-244,2026-01-19T12:59:00Z,2026-01-19T16:38:00Z,corrective,resolved,219,7.09,216.93,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0589,EVT-2026S1-0113,EQ-OVEN-143,2026-04-26T22:29:00Z,2026-04-26T22:52:00Z,corrective,no_fault_found,23,1.13,13.53,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0590,EVT-2026S1-0350,EQ-PUMP-350,2026-06-07T14:37:00Z,2026-06-07T17:43:00Z,calibration,no_fault_found,186,4.65,251.46,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0591,EVT-2026S1-0282,EQ-CONV-202,2026-03-23T10:44:00Z,2026-03-23T11:27:00Z,replacement,monitoring,43,3.42,164.75,3,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0592,EVT-2026S1-0296,EQ-CONV-356,2026-06-19T11:50:00Z,,inspection,follow_up_required,190,5.59,276.92,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0593,EVT-2026S1-0379,EQ-COMP-369,2026-03-18T21:54:00Z,2026-03-19T01:08:00Z,calibration,parts_ordered,194,4.95,502.4,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0594,EVT-2026S1-0378,EQ-ROBOT-358,2026-05-31T21:20:00Z,2026-05-31T23:45:00Z,calibration,follow_up_required,145,2.85,519.5,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0595,EVT-2026S1-X022,EQ-FAN-304,2026-04-03T20:52:00Z,2026-04-03T22:30:00Z,replacement,follow_up_required,98,1.21,14.55,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0596,EVT-2026S1-0331,EQ-CONV-282,2026-03-25T15:06:00Z,2026-03-25T16:25:00Z,replacement,no_fault_found,79,1.58,134.46,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0597,EVT-2026S1-X047,EQ-PUMP-214,2026-02-14T07:50:00Z,2026-02-14T10:34:00Z,inspection,parts_ordered,164,4.74,506.48,2,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0598,EVT-2026S1-0380,EQ-FAN-380,2026-02-07T10:49:00Z,2026-02-07T12:18:00Z,replacement,follow_up_required,89,1.18,70.86,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0599,EVT-2026S1-X049,EQ-ROBOT-357,2026-03-19T12:07:00Z,2026-03-19T12:28:00Z,corrective,no_fault_found,21,1.35,16.22,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0600,EVT-2026S1-0141,EQ-PUMP-151,2026-04-19T02:55:00Z,2026-04-19T06:29:00Z,calibration,monitoring,214,5.32,575.83,2,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0601,EVT-2026S1-0298,EQ-ROBOT-378,2026-05-04T07:43:00Z,2026-05-04T08:45:00Z,corrective,parts_ordered,62,2.32,67.02,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0602,EVT-2026S1-0313,EQ-OVEN-243,2026-04-19T19:22:00Z,2026-04-19T19:37:00Z,corrective,no_fault_found,0,0.25,3.0,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0603,EVT-2026S1-0379,EQ-COMP-369,2026-03-18T21:44:00Z,2026-03-19T00:59:00Z,preventive,resolved,195,3.78,45.35,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0604,EVT-2026S1-0247,EQ-PRESS-117,2026-04-05T16:42:00Z,2026-04-05T21:51:00Z,preventive,parts_ordered,309,6.75,578.97,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0605,EVT-2026S1-0082,EQ-CONV-102,2026-05-11T08:44:00Z,2026-05-11T11:06:00Z,corrective,parts_ordered,142,2.1,25.24,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0606,EVT-2026S1-0468,EQ-CONV-148,2026-03-26T05:12:00Z,2026-03-26T06:52:00Z,preventive,no_fault_found,100,2.69,270.67,2,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0607,EVT-2026S1-0146,EQ-OVEN-206,2026-04-11T05:18:00Z,2026-04-11T07:50:00Z,replacement,monitoring,152,5.95,350.62,2,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0608,EVT-2026S1-0414,EQ-GEAR-154,2026-05-07T03:35:00Z,2026-05-07T06:51:00Z,corrective,no_fault_found,196,5.14,420.65,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0609,EVT-2026S1-0410,EQ-VALVE-110,2026-02-06T12:51:00Z,2026-02-06T14:55:00Z,inspection,parts_ordered,124,3.16,37.87,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0610,EVT-2026S1-0263,EQ-COMP-293,2026-05-22T20:00:00Z,2026-05-22T22:50:00Z,preventive,follow_up_required,170,5.27,251.72,2,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0611,EVT-2026S1-X017,EQ-COMP-140,2026-02-02T22:52:00Z,2026-02-03T01:41:00Z,replacement,resolved,169,5.54,,1,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0612,EVT-2026S1-0353,EQ-OVEN-383,2026-01-02T07:25:00Z,2026-01-02T08:13:00Z,preventive,no_fault_found,48,0.85,10.16,0,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0613,EVT-2026S1-0435,EQ-STEAM-385,2026-05-29T23:47:00Z,2026-05-30T01:16:00Z,corrective,follow_up_required,89,2.16,90.08,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0614,EVT-2026S1-0104,EQ-FAN-344,2026-05-29T10:22:00Z,2026-05-29T15:33:00Z,corrective,no_fault_found,311,6.85,365.14,3,Contrôle visuel et essai fonctionnel réalisés.,2026-S1
MNT-2026S1-0615,EVT-2026S1-0067,EQ-PRESS-237,2026-02-24T22:18:00Z,2026-02-25T01:59:00Z,preventive,resolved,221,6.16,204.03,1,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0616,EVT-2026S1-0349,EQ-MIX-339,2026-01-13T11:36:00Z,2026-01-13T12:54:00Z,corrective,follow_up_required,78,2.68,154.81,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0617,EVT-2026S1-0066,EQ-OVEN-226,2026-02-03T22:04:00Z,2026-02-04T01:44:00Z,preventive,monitoring,220,5.35,149.77,1,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0618,EVT-2026S1-0112,EQ-CONV-142,2026-05-24T13:18:00Z,2026-05-24T13:33:00Z,replacement,monitoring,11,0.25,107.45,1,Intervention préventive conforme au plan.,2026-S1
MNT-2026S1-0619,EVT-2026S1-0116,EQ-CONV-176,2026-04-21T22:32:00Z,2026-04-22T01:36:00Z,inspection,no_fault_found,184,4.54,54.53,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0620,EVT-2026S1-0424,EQ-DRYER-264,2026-05-24T12:43:00Z,2026-05-24T14:47:00Z,inspection,follow_up_required,124,3.85,114.05,1,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0621,EVT-2026S1-0157,EQ-PUMP-327,2026-06-14T17:55:00Z,,replacement,parts_ordered,146,5.75,68.99,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0622,EVT-2026S1-0193,EQ-OVEN-123,2026-01-23T15:08:00Z,2026-01-23T15:49:00Z,replacement,monitoring,41,1.06,731.24,3,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
MNT-2026S1-0623,EVT-2026S1-0419,EQ-PACK-209,2026-02-10T04:38:00Z,2026-02-10T06:49:00Z,calibration,follow_up_required,131,1.43,17.13,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0624,EVT-2026S1-0424,EQ-DRYER-264,2026-05-24T11:42:00Z,2026-05-24T12:36:00Z,calibration,parts_ordered,54,2.2,26.34,0,"Réglage effectué, surveillance demandée à la prochaine ronde.",2026-S1
MNT-2026S1-0625,EVT-2026S1-0293,EQ-OVEN-323,2026-03-21T10:10:00Z,2026-03-21T10:54:00Z,preventive,follow_up_required,44,0.81,9.78,0,Pièce remplacée puis remise en service progressive.,2026-S1
MNT-2026S1-0626,EVT-2026S1-0040,EQ-CONV-003,2026-01-24T07:32:00Z,2026-01-24T09:02:00Z,replacement,no_fault_found,90,3.07,36.88,0,"Cause non confirmée, mesures complémentaires nécessaires.",2026-S1
